valor,classe,dormitorios,banheiros,vagas_na_garagem,tipo_do_imovel,bairro,area_terreno,area_util,condominio,torres,portaria_hrs,elevador_social,suites,apartamento_por_andar,quantidade_de_andares,elevador_de_servico,salao_de_festa,iptu,lat,long,dist_centro
650000.0,Apartamento,3.0,4.0,2.0,Padrão,jardim elvira dias,,117.0,350.0,1.0,24.0,1.0,1.0,2.0,14.0,1.0,0.0,,,,
650000.0,Apartamento,3.0,4.0,2.0,Padrão,jardim elvira dias,,114.0,350.0,1.0,24.0,1.0,1.0,2.0,14.0,1.0,0.0,,,,
220000.0,Casa,1.0,1.0,3.0,Padrão,parque san carlo,275.0,,,,,,,,,,,,-21.799802300000003,-46.5943601,3.1744994245614557
750000.0,Apartamento,3.0,2.0,2.0,Padrão,sao benedito,,,650.0,,24.0,1.0,1.0,2.0,13.0,1.0,0.0,180.0,-21.8558599,-46.5716661,7.524761037575668
310000.0,Apartamento,2.0,2.0,1.0,Padrão,santa angela,,70.0,50.0,1.0,,,1.0,2.0,2.0,,,,,,
2300000.0,Casa,5.0,2.0,3.0,Padrão,bortolan norte i,780.0,,,,,,3.0,,,,,,-21.783561600000002,-46.6283369,6.440037215861255
70000.0,Terreno,,,,Padrão,corrego dantas,271.0,,,,,,,,,,,,,,
320000.0,Apartamento,3.0,2.0,1.0,Padrão,jardim quisisana,,,250.0,12.0,,,,,,,,,-21.7976825,-46.5658718,1.0348966711130358
400000.0,Apartamento,1.0,1.0,1.0,Padrão,centro,,,380.0,,12.0,1.0,1.0,12.0,4.0,,,135.0,-21.7883799,-46.5661817,0.0
75000.0,Terreno,,,,Padrão,chacaras pocos de caldas,160.0,,,,,,,,,,,,,,
75000.0,Terreno,,,,Padrão,chacaras pocos de caldas,160.0,,,,,,,,,,,,,,
175000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim paraiso,300.0,113.0,50.0,1.0,,,,2.0,2.0,,,,-21.8264647,-46.5570867,4.337679033804785
170000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim paraiso,300.0,113.0,50.0,1.0,,,,2.0,2.0,,,,-21.8264647,-46.5570867,4.337679033804785
420000.0,Apartamento,3.0,2.0,2.0,Padrão,jardim quisisana,,,330.0,3.0,24.0,1.0,1.0,2.0,10.0,1.0,0.0,100.0,-21.7976825,-46.5658718,1.0348966711130358
250000.0,Apartamento,2.0,1.0,2.0,Padrão,santa angela,,,70.0,1.0,,,,3.0,2.0,,,,,,
298300.0,Terreno,,,,Padrão,parque vivaldi leite ribeiro,596.6,,,,,,,,,,,,,,
330000.0,Apartamento,2.0,2.0,2.0,Padrão,jardim quisisana,,,340.0,1.0,12.0,1.0,1.0,4.0,14.0,1.0,0.0,,-21.7976825,-46.5658718,1.0348966711130358
380000.0,Apartamento,2.0,1.0,2.0,Padrão,jardim quisisana,,70.0,50.0,1.0,,1.0,1.0,4.0,3.0,,,,-21.7976825,-46.5658718,1.0348966711130358
550000.0,Casa,2.0,1.0,2.0,Padrão,sao domingos,231.0,,,,,,,,,,,,-21.8468962,-46.5737222,6.553111235064264
280000.0,Casa,6.0,2.0,1.0,Padrão,parque das nacoes,172.5,,,,,,,,,,,,-21.8480868,-46.564505600000004,6.641358586583912
1200000.0,Apartamento,3.0,3.0,2.0,Padrão,centro,,220.0,1500.0,1.0,24.0,1.0,1.0,1.0,13.0,1.0,,,-21.7883799,-46.5661817,0.0
250000.0,Apartamento,2.0,2.0,1.0,Padrão,jardim vitoria,,100.0,80.0,,12.0,,1.0,2.0,2.0,,,,,,
350000.0,Terreno,,,,Padrão,chacaras pocos de caldas,2100.0,,,,,,,,,,,,,,
640000.0,Casa,3.0,3.0,1.0,Padrão,santa angela,472.0,,,,,,1.0,,,,,,,,
350000.0,Casa,2.0,1.0,1.0,Padrão,jardim cascatinha,,,,,,,1.0,,,,,,,,
1400000.0,Casa,3.0,3.0,2.0,Padrão,jardim dos estados,657.54,,,,,,1.0,,,,,,-21.782685,-46.5596938,0.9218244817296424
280000.0,Apartamento,1.0,2.0,1.0,Padrão,sao benedito,,,410.0,,12.0,2.0,1.0,2.0,12.0,,,,-21.8558599,-46.5716661,7.524761037575668
320000.0,Casa,3.0,1.0,1.0,Padrão,santa clara ii,,,,,,,1.0,,,,,,,,
300000.0,Terreno,,,,Padrão,jardim novo mundo,300.0,,,,,,,,,,,,-21.79088745,-46.588854457322576,2.3575175579789893
850000.0,Casa,4.0,1.0,2.0,Casa em condomínio,santa angela,,,530.0,,24.0,,3.0,,,,0.0,,,,
210000.0,Apartamento,2.0,1.0,1.0,Padrão,campo das antas,,51.0,80.0,,,,,4.0,3.0,,,,,,
1900000.0,Casa,3.0,2.0,4.0,Padrão,cristiano ozorio,,,,,,,1.0,,,,,,,,
300000.0,Terreno,,,,Padrão,parque vivaldi leite ribeiro,650.0,,,,,,,,,,,,,,
730000.0,Casa,3.0,4.0,3.0,Padrão,jardim cascatinha,300.0,,,,,,1.0,,,,,,,,
190000.0,Casa,2.0,1.0,3.0,Padrão,vila caio junqueira,150.0,,,,,,,,,,,35.0,,,
420000.0,Terreno,,,,Padrão,jardim dos estados,420.0,,,,,,,,,,,,-21.782685,-46.5596938,0.9218244817296424
200000.0,Casa,2.0,2.0,3.0,Padrão,jardim paraiso,300.0,,,,,,1.0,,,,,,-21.8264647,-46.5570867,4.337679033804785
550000.0,Apartamento,2.0,1.0,2.0,Padrão,jardim america,,97.0,,2.0,,1.0,2.0,2.0,5.0,,0.0,,-21.798276,-46.56623706628903,1.1004109616307154
450000.0,Casa,3.0,1.0,3.0,Padrão,santa angela,284.0,,,,,,1.0,,,,,110.69,,,
550000.0,Casa,4.0,3.0,2.0,Padrão,jardim vitoria,251.0,,,,,,1.0,,,,,,,,
420000.0,Casa,3.0,2.0,1.0,Padrão,parque nova aurora,200.0,,,,,,,,,,,,,,
650000.0,Casa,3.0,5.0,2.0,Casa em condomínio,santa angela,,,500.0,,24.0,,2.0,,,,0.0,,,,
450000.0,Casa,2.0,1.0,1.0,Padrão,jardim dos estados,637.0,,,,,,,,,,,,-21.782685,-46.5596938,0.9218244817296424
650000.0,Apartamento,3.0,3.0,2.0,Padrão,sao benedito,,118.34,200.0,1.0,12.0,2.0,1.0,3.0,10.0,,,,-21.8558599,-46.5716661,7.524761037575668
138000.0,Casa,2.0,1.0,2.0,Padrão,chacara alvorada,,,,,,,,,,,,,,,
3500000.0,Apartamento,4.0,2.0,5.0,Padrão,sao benedito,,372.7,3300.0,1.0,24.0,1.0,4.0,1.0,15.0,1.0,0.0,,-21.8558599,-46.5716661,7.524761037575668
180000.0,Apartamento,1.0,1.0,1.0,Flat,jardim country club,,,60.0,,,,,6.0,3.0,,,,-21.78945135,-46.58977530336176,2.438972413884435
980000.0,Casa,4.0,5.0,3.0,Padrão,parque vivaldi leite ribeiro,302.0,,,,,,1.0,,,,,,,,
890000.0,Casa,2.0,3.0,5.0,Padrão,jardim novo mundo,300.0,,,,,,1.0,,,,,,-21.79088745,-46.588854457322576,2.3575175579789893
1400000.0,Comercial,3.0,2.0,4.0,Casa p/ fins comerciais,centro,360.0,,,,,,1.0,,,,,,-21.7883799,-46.5661817,0.0
170000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim vitoria iv,,,1.0,1.0,,,,4.0,3.0,,,,,,
170000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim vitoria iv,,49.51,1.0,1.0,,,,4.0,3.0,,,,,,
170000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim vitoria iv,,51.91,1.0,1.0,,,,4.0,3.0,,,,,,
850000.0,Casa,4.0,4.0,2.0,Padrão,jardim ipe,624.0,,,,,,1.0,,,,,,-21.7997613,-46.547920487739646,2.27077756302452
350000.0,Casa,3.0,1.0,2.0,Padrão,jardim sao bento,196.0,,,,,,,,,,,,-21.834612699999997,-46.572337299999994,5.1799798258797445
350000.0,Apartamento,3.0,2.0,2.0,Padrão,jardim dos estados,400.0,156.0,70.0,1.0,,,1.0,1.0,3.0,,,,-21.782685,-46.5596938,0.9218244817296424
899500.0,Casa,5.0,4.0,2.0,Padrão,jardim centenario,300.0,,,,,,1.0,,,,,,-21.805588500000002,-46.565064,1.9169854523102048
1300000.0,Casa,3.0,3.0,3.0,Padrão,parque vivaldi leite ribeiro,669.6,,,,,,1.0,,,,,,,,
300000.0,Apartamento,1.0,2.0,1.0,Padrão,jardim dos estados,543.0,65.77,50.0,1.0,,,1.0,4.0,3.0,,,,-21.782685,-46.5596938,0.9218244817296424
340000.0,Apartamento,2.0,2.0,2.0,Padrão,jardim dos estados,543.0,73.38,50.0,1.0,,,1.0,4.0,3.0,,,,-21.782685,-46.5596938,0.9218244817296424
380000.0,Comercial,2.0,2.0,8.0,Casa p/ fins comerciais,vila guapore,396.0,,,,,,2.0,,,,,,,,
550000.0,Casa,3.0,1.0,1.0,Padrão,sao joao,,,,,,,,,,,,,-21.702056,-46.481630100000004,12.976763307040114
1850000.0,Apartamento,4.0,4.0,2.0,Padrão,centro,,,990.0,1.0,24.0,1.0,2.0,2.0,8.0,1.0,0.0,,-21.7883799,-46.5661817,0.0
1300000.0,Casa,4.0,5.0,4.0,Casa em condomínio,jardim country club,,,1200.0,,24.0,,4.0,,,,0.0,,-21.78945135,-46.58977530336176,2.438972413884435
300000.0,Apartamento,3.0,2.0,2.0,Padrão,jardim vitoria,,100.0,60.0,1.0,,,1.0,3.0,2.0,,,83.0,,,
195000.0,Apartamento,1.0,1.0,1.0,Padrão,jardim country club,,,100.0,1.0,,1.0,,3.0,4.0,,,28.0,-21.78945135,-46.58977530336176,2.438972413884435
210000.0,Terreno,,,,Padrão,jardim country club,450.0,,,,,,,,,,,,-21.78945135,-46.58977530336176,2.438972413884435
280000.0,Apartamento,1.0,1.0,1.0,Padrão,sao benedito,,,400.0,,12.0,2.0,,2.0,12.0,,,,-21.8558599,-46.5716661,7.524761037575668
2000000.0,Casa,2.0,1.0,2.0,Padrão,centro,387.0,250.0,,,,,,,,,,,-21.7883799,-46.5661817,0.0
250000.0,Terreno,,,,Padrão,jardim del rey,491.0,,,,,,,,,,,,-21.7989178,-46.55798,1.445718674457571
500000.0,Casa,1.0,4.0,6.0,Padrão,estancia pocos de caldas,500.0,270.0,,,,,2.0,,,,,,-21.804698899999998,-46.5035351,6.717694556272086
350000.0,Apartamento,3.0,2.0,1.0,Padrão,santa angela,400.0,100.0,80.0,,,,1.0,,,,,50.0,,,
680000.0,Apartamento,3.0,2.0,2.0,Padrão,jardim dos estados,,120.0,950.0,1.0,24.0,1.0,1.0,2.0,12.0,1.0,0.0,230.0,-21.782685,-46.5596938,0.9218244817296424
280000.0,Apartamento,2.0,2.0,2.0,Padrão,residencial greenville,,,1.0,1.0,,1.0,1.0,2.0,4.0,,,,,,
280000.0,Apartamento,3.0,2.0,2.0,Padrão,residencial greenville,,,1.0,1.0,,1.0,1.0,2.0,4.0,,,,,,
1200000.0,Terreno,3.0,1.0,2.0,Padrão,estancia sao jose,2200.0,,,,,,1.0,,,,,,-21.8002227,-46.517062599999996,5.239582340023408
220000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim das azaleias,,62.0,180.0,1.0,,1.0,,6.0,4.0,,,51.02,-21.797121100000002,-46.5514677,1.8035207563177635
1200000.0,Casa,3.0,2.0,5.0,Padrão,jardim sao paulo,447.0,,,,,,1.0,,,,,,-21.795188699999997,-46.5497736,1.8555968108262968
360000.0,Apartamento,2.0,2.0,3.0,Padrão,jardim vitoria,,,90.0,2.0,,,1.0,2.0,3.0,,,,,,
2300000.0,Casa,4.0,2.0,5.0,Padrão,jardim planalto,1300.0,500.0,,,,,2.0,,,,,,,,
800000.0,Apartamento,3.0,2.0,2.0,Padrão,sao benedito,,127.0,400.0,1.0,24.0,1.0,1.0,3.0,14.0,1.0,,180.0,-21.8558599,-46.5716661,7.524761037575668
750000.0,Casa,2.0,1.0,1.0,Padrão,marcal santos,320.0,,,,,,1.0,,,,,,-21.787384399999997,-46.5376135,2.9517899298133163
580000.0,Apartamento,2.0,2.0,2.0,Padrão,sao benedito,,121.0,417.0,1.0,24.0,1.0,1.0,3.0,14.0,1.0,,181.0,-21.8558599,-46.5716661,7.524761037575668
265000.0,Terreno,1.0,,2.0,Padrão,parque vivaldi leite ribeiro,300.0,130.0,,,,,,,,,,,,,
900000.0,Casa,4.0,3.0,4.0,Padrão,jardim do ginasio,360.0,255.0,,,,,1.0,,,,,,-21.7899335,-46.59780704556231,3.2699064316904183
650000.0,Apartamento,3.0,1.0,2.0,Padrão,sao benedito,,121.0,355.0,1.0,24.0,1.0,1.0,3.0,14.0,1.0,,180.0,-21.8558599,-46.5716661,7.524761037575668
1150000.0,Apartamento,3.0,4.0,2.0,Padrão,centro,,,550.0,1.0,24.0,1.0,3.0,3.0,17.0,1.0,0.0,300.0,-21.7883799,-46.5661817,0.0
580000.0,Casa,3.0,2.0,3.0,Padrão,santa angela,310.5,161.0,,,,,1.0,,,,,,,,
350000.0,Apartamento,3.0,1.0,1.0,Padrão,jardim cascatinha,,84.59,,1.0,,,1.0,2.0,2.0,,,,,,
320000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim dos estados,,,230.0,2.0,24.0,1.0,1.0,7.0,4.0,1.0,,,-21.782685,-46.5596938,0.9218244817296424
250000.0,Casa,2.0,1.0,1.0,Padrão,parque vivaldi leite ribeiro,80.0,80.43,,,,,1.0,,,,,,,,
1200000.0,Casa,3.0,3.0,4.0,Padrão,jardim carolina,374.0,278.0,,,,,1.0,,,,,,-21.794779300000002,-46.5974593,3.306848124073044
1500000.0,Terreno,,,,Padrão,estancia sao jose,4300.0,,950000.0,,,,,,,,,,-21.8002227,-46.517062599999996,5.239582340023408
165000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim sao bento,,67.58,120.0,1.0,,,,4.0,2.0,,,,-21.834612699999997,-46.572337299999994,5.1799798258797445
800000.0,Apartamento,3.0,2.0,2.0,Padrão,sao benedito,,120.0,650.0,,24.0,1.0,1.0,2.0,13.0,1.0,0.0,,-21.8558599,-46.5716661,7.524761037575668
280000.0,Casa,3.0,1.0,1.0,Padrão,estancia sao jose,,,,,,,,,,,,,-21.8002227,-46.517062599999996,5.239582340023408
265000.0,Terreno,,,,Padrão,residencial morumbi,500.99,,,,,,,,,,,,-21.807490100000003,-46.5797031,2.5424956557920604
160000.0,Terreno,,,,Padrão,residencial morumbi,300.0,,,,,,,,,,,,-21.807490100000003,-46.5797031,2.5424956557920604
220000.0,Apartamento,2.0,1.0,1.0,Padrão,jardim vitoria,,,60.0,,,,,2.0,4.0,,,52.0,,,
600000.0,Apartamento,3.0,1.0,1.0,Padrão,jardim cascatinha,,90.0,400.0,1.0,12.0,1.0,1.0,2.0,10.0,,,,,,
850000.0,Casa,4.0,3.0,3.0,Padrão,marcal santos,319.21,399.76,1.0,,,,1.0,,,,,,-21.787384399999997,-46.5376135,2.9517899298133163
350000.0,Casa,2.0,2.0,2.0,Padrão,jardim das azaleias,261.0,,,,,,,,,,,70.0,-21.797121100000002,-46.5514677,1.8035207563177635
730000.0,Casa,4.0,2.0,3.0,Padrão,jardim elvira dias,275.0,250.0,,,,,1.0,,,,,,,,
310000.0,Apartamento,3.0,2.0,2.0,Padrão,santa angela,,91.0,85.0,1.0,,,1.0,2.0,3.0,,,,,,
350000.0,Casa,3.0,1.0,1.0,Padrão,jardim formosa,242.0,,,,,,,,,,,,,,
220000.0,Terreno,,,,Padrão,vale das antas,450.0,,,,,,,,,,,,-21.772701899999998,-46.60624620000001,4.48925320288724
2450000.0,Casa,4.0,7.0,2.0,Casa em condomínio,bortolan norte i,907.0,,580.0,,24.0,,4.0,,,,,,-21.783561600000002,-46.6283369,6.440037215861255
850000.0,Casa,3.0,5.0,4.0,Padrão,jardim vitoria,364.0,,,,,,2.0,,,,,,,,
320000.0,Terreno,,,,Padrão,jardim del rey,534.0,,,,,,,,,,,,-21.7989178,-46.55798,1.445718674457571
1200000.0,Casa,3.0,3.0,3.0,Padrão,santa angela,400.0,237.17,,,,,2.0,,,,,,,,
250000.0,Apartamento,2.0,2.0,1.0,Padrão,jardim quisisana,,65.0,255.0,12.0,,,,,,,,60.0,-21.7976825,-46.5658718,1.0348966711130358
1200000.0,Casa,3.0,4.0,3.0,Padrão,jardim dos estados,,,,,,,1.0,,,,,,-21.782685,-46.5596938,0.9218244817296424
350000.0,Casa,3.0,1.0,2.0,Padrão,vila nova,,,,,,,,,,,,,-21.78696015,-46.554422613701924,1.2243672096627178
330000.0,Apartamento,3.0,2.0,1.0,Padrão,jardim quisisana,400.0,101.0,215.0,1.0,,1.0,1.0,2.0,3.0,,,,-21.7976825,-46.5658718,1.0348966711130358
300000.0,Apartamento,3.0,2.0,1.0,Padrão,santa angela,,,100.0,1.0,,,1.0,2.0,2.0,,,62.0,,,
1500000.0,Casa,5.0,5.0,7.0,Padrão,parque vivaldi leite ribeiro,720.0,400.0,,,,,3.0,,,,,150.0,,,
180000.0,Terreno,,,,Padrão,estancia boa vista,1500.0,,,,,,,,,,,,,,
1700000.0,Casa,7.0,5.0,8.0,Padrão,jardim dos estados,1087.0,,,,,,2.0,,,,,,-21.782685,-46.5596938,0.9218244817296424
650000.0,Apartamento,3.0,3.0,2.0,Padrão,jardim dos estados,,,900.0,1.0,24.0,1.0,1.0,2.0,12.0,1.0,0.0,,-21.782685,-46.5596938,0.9218244817296424
2000000.0,Apartamento,4.0,5.0,2.0,Padrão,centro,,258.0,1050.0,1.0,24.0,1.0,2.0,2.0,8.0,1.0,0.0,,-21.7883799,-46.5661817,0.0
520000.0,Apartamento,3.0,2.0,1.0,Padrão,centro,,173.76,,,,1.0,1.0,2.0,8.0,,,,-21.7883799,-46.5661817,0.0
360000.0,Apartamento,3.0,2.0,1.0,Padrão,jardim quisisana,,110.0,150.0,,,1.0,1.0,2.0,4.0,,,,-21.7976825,-46.5658718,1.0348966711130358
240000.0,Apartamento,2.0,1.0,1.0,Padrão,sao geraldo,,70.0,130.0,1.0,,,,2.0,3.0,,,,-21.8100858,-46.4768495,9.53354576066934
850000.0,Apartamento,1.0,1.0,,Padrão,sao benedito,,,,,24.0,1.0,,2.0,13.0,1.0,0.0,,-21.8558599,-46.5716661,7.524761037575668
850000.0,Apartamento,3.0,1.0,2.0,Padrão,centro,,,720.0,1.0,24.0,1.0,,2.0,10.0,1.0,0.0,180.0,-21.7883799,-46.5661817,0.0
800000.0,Apartamento,3.0,2.0,2.0,Padrão,sao benedito,,,600.0,,,1.0,1.0,2.0,10.0,,,176.13,-21.8558599,-46.5716661,7.524761037575668
700000.0,Apartamento,3.0,2.0,2.0,Padrão,sao benedito,,193.71,600.0,,,1.0,1.0,2.0,10.0,,,160.0,-21.8558599,-46.5716661,7.524761037575668
250000.0,Apartamento,2.0,2.0,1.0,Padrão,jardim quisisana,,,260.0,,,1.0,1.0,,,1.0,,67.0,-21.7976825,-46.5658718,1.0348966711130358
220000.0,Casa,3.0,2.0,,Padrão,nossa senhora aparecida,287.0,,,,,,,,,,,,-21.7858401,-46.5545552,1.2332336990232995
280000.0,Apartamento,3.0,2.0,1.0,Padrão,jardim dos estados,,126.0,200.0,,,,,2.0,2.0,,,,-21.782685,-46.5596938,0.9218244817296424
390000.0,Apartamento,2.0,1.0,,Padrão,centro,,101.0,460.0,1.0,24.0,2.0,,4.0,12.0,1.0,,125.0,-21.7883799,-46.5661817,0.0
300000.0,Apartamento,3.0,2.0,1.0,Padrão,centro,,,150.0,,12.0,1.0,1.0,2.0,4.0,,,125.0,-21.7883799,-46.5661817,0.0
400000.0,Apartamento,3.0,2.0,1.0,Padrão,centro,,102.18,100.0,,,,,2.0,4.0,,,78.61,-21.7883799,-46.5661817,0.0
350000.0,Apartamento,2.0,2.0,1.0,Padrão,jardim dos estados,,,120.0,,,,,2.0,3.0,,,68.98,-21.782685,-46.5596938,0.9218244817296424
1150000.0,Apartamento,3.0,3.0,1.0,Padrão,centro,,,1200.0,1.0,24.0,1.0,1.0,2.0,10.0,1.0,0.0,230.0,-21.7883799,-46.5661817,0.0
580000.0,Casa,3.0,1.0,2.0,Padrão,sao geraldo,,,,,,,1.0,,,,,125.0,-21.8100858,-46.4768495,9.53354576066934
1200000.0,Apartamento,3.0,2.0,1.0,Padrão,centro,,,300.0,1.0,12.0,1.0,1.0,4.0,8.0,1.0,,210.0,-21.7883799,-46.5661817,0.0
280000.0,Apartamento,2.0,2.0,1.0,Padrão,jardim cascatinha,,,,,,,1.0,,,,,,,,
270000.0,Apartamento,1.0,1.0,1.0,Padrão,sao benedito,,,462.0,,12.0,2.0,,2.0,12.0,,,60.0,-21.8558599,-46.5716661,7.524761037575668
140000.0,Apartamento,1.0,1.0,,Flat,jardim dos estados,,45.63,120.0,,,,,,,,,70.0,-21.782685,-46.5596938,0.9218244817296424
450000.0,Apartamento,2.0,1.0,1.0,Padrão,sao benedito,,,350.0,1.0,12.0,1.0,1.0,4.0,6.0,1.0,0.0,145.14,-21.8558599,-46.5716661,7.524761037575668
650000.0,Casa,4.0,2.0,2.0,Padrão,jardim country club,260.0,,,,,,1.0,,,,,,-21.78945135,-46.58977530336176,2.438972413884435
980000.0,Casa,6.0,4.0,6.0,Padrão,jardim dos estados,384.0,,,,,,1.0,,,,,,-21.782685,-46.5596938,0.9218244817296424
700000.0,Apartamento,3.0,2.0,1.0,Padrão,jardim dos estados,,,670.0,1.0,24.0,2.0,1.0,4.0,8.0,,0.0,,-21.782685,-46.5596938,0.9218244817296424
380000.0,Apartamento,2.0,1.0,1.0,Padrão,nossa senhora aparecida,,,250.0,1.0,,1.0,,8.0,3.0,,,60.0,-21.7858401,-46.5545552,1.2332336990232995
400000.0,Apartamento,3.0,2.0,2.0,Padrão,jardim quisisana,,105.0,180.0,,,,1.0,,,,,,-21.7976825,-46.5658718,1.0348966711130358
260000.0,Casa,3.0,2.0,1.0,Padrão,jardim itamaraty ii,,,,,,,1.0,,,,,,,,
1400000.0,Casa,3.0,4.0,2.0,Padrão,jardim europa,427.19,350.0,,,,,3.0,,,,,,-21.799013000000002,-46.5860975,2.371946732205542
200000.0,Apartamento,3.0,1.0,1.0,Padrão,santa tereza,,,50.0,,,,,2.0,2.0,,,54.7,-21.8306129,-46.568448499999995,4.7019224444016245
210000.0,Apartamento,2.0,2.0,1.0,Padrão,santa angela,,68.26,100.0,,,,1.0,1.0,3.0,,,77.0,,,
2860000.0,Terreno,1.0,1.0,,Padrão,jardim cascatinha,5313.0,,,,,,,,,,,,,,
900000.0,Casa,4.0,4.0,3.0,Padrão,jardim das hortensias,250.0,,,,,,1.0,,,,,,,,
1300000.0,Casa,2.0,1.0,1.0,Padrão,centro,500.0,,,,,,,,,,,,-21.7883799,-46.5661817,0.0
380000.0,Apartamento,2.0,2.0,2.0,Padrão,nossa senhora aparecida,,,120.0,1.0,,1.0,,8.0,3.0,,,,-21.7858401,-46.5545552,1.2332336990232995
420000.0,Casa,3.0,2.0,1.0,Padrão,chacara sao francisco,486.8,,,,,,1.0,,,,,,,,
1600000.0,Casa,1.0,4.0,3.0,Padrão,parque vivaldi leite ribeiro,630.0,,,,,,3.0,,,,,,,,
620000.0,Casa,3.0,2.0,2.0,Padrão,jardim novo mundo,,,,,,,1.0,,,,,112.0,-21.79088745,-46.588854457322576,2.3575175579789893
200000.0,Casa,2.0,1.0,1.0,Padrão,parque das nacoes,172.5,,,,,,,,,,,30.0,-21.8480868,-46.564505600000004,6.641358586583912
500000.0,Casa,4.0,2.0,3.0,Padrão,jardim country club,,,,,,,1.0,,,,,,-21.78945135,-46.58977530336176,2.438972413884435
300000.0,Casa,2.0,1.0,,Padrão,centro,,,,,,,,,,,,97.0,-21.7883799,-46.5661817,0.0
800000.0,Casa,4.0,4.0,6.0,Padrão,vila togni,450.0,,,,,,1.0,,,,,,-21.78029895,-46.59762295,3.3684997191903414
500000.0,Casa,4.0,2.0,3.0,Padrão,jardim country club,,,,,,,1.0,,,,,,-21.78945135,-46.58977530336176,2.438972413884435
300000.0,Casa,2.0,1.0,,Padrão,centro,,,,,,,,,,,,97.0,-21.7883799,-46.5661817,0.0
800000.0,Casa,4.0,4.0,6.0,Padrão,vila togni,450.0,,,,,,1.0,,,,,,-21.78029895,-46.59762295,3.3684997191903414
